date_time_utc,age,inst_kw,cum_kwh
2017-01-15T01:30:00Z,NA,12,253126.342
2017-01-15T01:45:00Z,NA,12,253126.344
2017-01-15T02:00:00Z,NA,12,253126.346
2017-01-15T02:15:00Z,NA,12,253126.348
2017-01-15T02:30:00Z,NA,12,253126.35
2017-01-15T02:45:00Z,NA,12,253126.352
2017-01-15T03:00:00Z,NA,12,253126.353
2017-01-15T03:15:00Z,NA,12,253126.355
2017-01-15T03:30:00Z,NA,12,253126.357
2017-01-15T03:45:00Z,NA,12,253126.359
2017-01-15T04:00:00Z,NA,12,253126.361
2017-01-15T04:15:00Z,NA,12,253126.362
2017-01-15T04:30:00Z,NA,12,253126.364
2017-01-15T04:45:00Z,NA,12,253126.367
2017-01-15T05:00:00Z,NA,12,253126.37
2017-01-15T05:15:00Z,NA,12,253126.372
2017-01-15T05:30:00Z,NA,12,253126.374
2017-01-15T05:45:00Z,NA,12,253126.376
2017-01-15T06:00:00Z,NA,12,253126.378
2017-01-15T06:15:00Z,NA,12,253126.38
2017-01-15T06:30:00Z,NA,12,253126.382
2017-01-15T06:45:00Z,NA,12,253126.383
2017-01-15T07:00:00Z,NA,12,253126.385
2017-01-15T07:15:00Z,NA,12,253126.387
2017-01-15T07:30:00Z,NA,12,253126.389
2017-01-15T07:45:00Z,NA,12,253126.391
2017-01-15T08:00:00Z,NA,12,253126.393
2017-01-15T08:15:00Z,NA,12,253126.394
2017-01-15T08:30:00Z,NA,12,253126.396
2017-01-15T08:45:00Z,NA,12,253126.398
2017-01-15T09:00:00Z,NA,12,253126.4
2017-01-15T09:15:00Z,NA,12,253126.402
2017-01-15T09:30:00Z,NA,12,253126.403
2017-01-15T09:45:00Z,NA,12,253126.405
2017-01-15T10:00:00Z,NA,12,253126.407
2017-01-15T10:15:00Z,NA,12,253126.409
2017-01-15T10:30:00Z,NA,12,253126.411
2017-01-15T10:45:00Z,NA,12,253126.412
2017-01-15T11:00:00Z,NA,12,253126.414
2017-01-15T11:15:00Z,NA,12,253126.416
2017-01-15T11:30:00Z,NA,12,253126.418
2017-01-15T11:45:00Z,NA,12,253126.42
2017-01-15T12:00:00Z,NA,12,253126.423
2017-01-15T12:15:00Z,NA,12,253126.425
2017-01-15T12:30:00Z,NA,12,253126.428
2017-01-15T12:45:00Z,NA,16,253126.432
2017-01-15T13:00:00Z,NA,64,253126.436
2017-01-15T13:15:00Z,NA,144,253126.471
2017-01-15T13:30:00Z,NA,232,253126.52
2017-01-15T13:45:00Z,NA,388,253126.569
2017-01-15T14:00:00Z,NA,592,253126.73
2017-01-15T14:15:00Z,NA,1088,253126.951
2017-01-15T14:30:00Z,NA,1708,253127.328
2017-01-15T14:45:00Z,NA,2192,253127.838
2017-01-15T15:00:00Z,NA,2740,253128.473
2017-01-15T15:15:00Z,NA,3468,253129.274
2017-01-15T15:30:00Z,NA,4524,253130.303
2017-01-15T15:45:00Z,NA,6352,253131.713
2017-01-15T16:00:00Z,NA,10132,253133.842
2017-01-15T16:15:00Z,NA,16684,253137.444
2017-01-15T16:30:00Z,NA,24876,253142.931
2017-01-15T16:45:00Z,NA,30216,253150.23
2017-01-15T17:00:00Z,NA,30744,253157.954
2017-01-15T17:15:00Z,NA,30764,253165.627
2017-01-15T17:30:00Z,NA,30464,253173.285
2017-01-15T17:45:00Z,NA,30152,253180.839
2017-01-15T18:00:00Z,NA,29132,253188.214
2017-01-15T18:15:00Z,NA,28472,253195.359
2017-01-15T18:30:00Z,NA,27820,253202.423
2017-01-15T18:45:00Z,NA,25608,253209.083
2017-01-15T19:00:00Z,NA,23788,253215.124
2017-01-15T19:15:00Z,NA,22344,253220.69
2017-01-15T19:30:00Z,NA,20220,253226.033
2017-01-15T19:45:00Z,NA,18580,253230.871
2017-01-15T20:00:00Z,NA,17172,253235.13
2017-01-15T20:15:00Z,NA,15420,253239.294
2017-01-15T20:30:00Z,NA,11884,253242.51
2017-01-15T20:45:00Z,NA,10140,253245.178
2017-01-15T21:00:00Z,NA,8704,253247.468
2017-01-15T21:15:00Z,NA,6376,253249.278
2017-01-15T21:30:00Z,NA,3708,253250.426
2017-01-15T21:45:00Z,NA,480,253250.751
2017-01-15T22:00:00Z,NA,84,253250.793
2017-01-15T22:15:00Z,NA,12,253250.796
2017-01-15T22:30:00Z,NA,12,253250.798
2017-01-15T22:45:00Z,NA,12,253250.799
2017-01-15T23:00:00Z,NA,12,253250.801
2017-01-15T23:15:00Z,NA,12,253250.803
2017-01-15T23:30:00Z,NA,12,253250.805
2017-01-15T23:45:00Z,NA,12,253250.807
2017-01-16T00:00:00Z,NA,12,253250.809
2017-01-16T00:15:00Z,NA,12,253250.81
2017-01-16T00:30:00Z,NA,12,253250.812
2017-01-16T00:45:00Z,NA,12,253250.814
2017-01-16T01:00:00Z,NA,12,253250.816
2017-01-16T01:15:00Z,NA,12,253250.818
2017-01-16T01:30:00Z,NA,12,253250.819
2017-01-16T01:45:00Z,NA,12,253250.821
2017-01-16T02:00:00Z,NA,12,253250.824
2017-01-16T02:15:00Z,NA,12,253250.826
2017-01-16T02:30:00Z,NA,12,253250.828
2017-01-16T02:45:00Z,NA,12,253250.829
2017-01-16T03:00:00Z,NA,12,253250.831
2017-01-16T03:15:00Z,NA,12,253250.833
2017-01-16T03:30:00Z,NA,12,253250.835
2017-01-16T03:45:00Z,NA,12,253250.837
2017-01-16T04:00:00Z,NA,12,253250.838
2017-01-16T04:15:00Z,NA,12,253250.84
2017-01-16T04:30:00Z,NA,12,253250.842
2017-01-16T04:45:00Z,NA,12,253250.844
2017-01-16T05:00:00Z,NA,12,253250.846
2017-01-16T05:15:00Z,NA,12,253250.847
2017-01-16T05:30:00Z,NA,12,253250.848
2017-01-16T05:45:00Z,NA,12,253250.851
2017-01-16T06:00:00Z,NA,12,253250.853
2017-01-16T06:15:00Z,NA,12,253250.855
2017-01-16T06:30:00Z,NA,12,253250.856
2017-01-16T06:45:00Z,NA,12,253250.858
2017-01-16T07:00:00Z,NA,12,253250.86
2017-01-16T07:15:00Z,NA,12,253250.862
2017-01-16T07:30:00Z,NA,12,253250.864
2017-01-16T07:45:00Z,NA,12,253250.865
2017-01-16T08:00:00Z,NA,12,253250.867
2017-01-16T08:15:00Z,NA,12,253250.869
2017-01-16T08:30:00Z,NA,12,253250.87
2017-01-16T08:45:00Z,NA,12,253250.873
2017-01-16T09:00:00Z,NA,12,253250.874
2017-01-16T09:15:00Z,NA,12,253250.876
2017-01-16T09:30:00Z,NA,12,253250.878
2017-01-16T09:45:00Z,NA,12,253250.88
2017-01-16T10:00:00Z,NA,12,253250.882
2017-01-16T10:15:00Z,NA,12,253250.884
2017-01-16T10:30:00Z,NA,12,253250.885
2017-01-16T10:45:00Z,NA,12,253250.887
2017-01-16T11:00:00Z,NA,12,253250.889
2017-01-16T11:15:00Z,NA,12,253250.891
2017-01-16T11:30:00Z,NA,12,253250.893
2017-01-16T11:45:00Z,NA,12,253250.895
2017-01-16T12:00:00Z,NA,12,253250.897
2017-01-16T12:15:00Z,NA,20,253250.899
2017-01-16T12:30:00Z,NA,212,253250.912
2017-01-16T12:45:00Z,NA,728,253251.061
2017-01-16T13:00:00Z,NA,1512,253251.363
2017-01-16T13:15:00Z,NA,2384,253251.892
2017-01-16T13:30:00Z,NA,3252,253252.607
2017-01-16T13:45:00Z,NA,5496,253253.827
2017-01-16T14:00:00Z,NA,6336,253255.329
2017-01-16T14:15:00Z,NA,9792,253257.387
2017-01-16T14:30:00Z,NA,15076,253260.751
2017-01-16T14:45:00Z,NA,18704,253265.17
2017-01-16T15:00:00Z,NA,20984,253270.241
2017-01-16T15:15:00Z,NA,23180,253275.847
2017-01-16T15:30:00Z,NA,24856,253281.953
2017-01-16T15:45:00Z,NA,25756,253288.306
2017-01-16T16:00:00Z,NA,27188,253295.013
2017-01-16T16:15:00Z,NA,28044,253301.94
2017-01-16T16:30:00Z,NA,29184,253309.141
2017-01-16T16:45:00Z,NA,30120,253316.601
2017-01-16T17:00:00Z,NA,30668,253324.248
2017-01-16T17:15:00Z,NA,30516,253331.899
2017-01-16T17:30:00Z,NA,29752,253339.424
2017-01-16T17:45:00Z,NA,29444,253346.802
2017-01-16T18:00:00Z,NA,28892,253354.049
2017-01-16T18:15:00Z,NA,29096,253361.367
2017-01-16T18:30:00Z,NA,24768,253367.927
2017-01-16T18:45:00Z,NA,24628,253373.9
2017-01-16T19:00:00Z,NA,25096,253380.29
2017-01-16T19:15:00Z,NA,23092,253386.153
2017-01-16T19:30:00Z,NA,22804,253392.002
2017-01-16T19:45:00Z,NA,18596,253396.931
2017-01-16T20:00:00Z,NA,17776,253401.534
2017-01-16T20:15:00Z,NA,13956,253405.285
2017-01-16T20:30:00Z,NA,9788,253408.17
2017-01-16T20:45:00Z,NA,8216,253410.22
2017-01-16T21:00:00Z,NA,6952,253412.087
2017-01-16T21:15:00Z,NA,4012,253413.297
2017-01-16T21:30:00Z,NA,1596,253413.941
2017-01-16T21:45:00Z,NA,608,253414.142
2017-01-16T22:00:00Z,NA,96,253414.194
2017-01-16T22:15:00Z,NA,12,253414.196
2017-01-16T22:30:00Z,NA,12,253414.198
2017-01-16T22:45:00Z,NA,12,253414.2
2017-01-16T23:00:00Z,NA,12,253414.201
2017-01-16T23:15:00Z,NA,12,253414.203
2017-01-16T23:30:00Z,NA,12,253414.205
2017-01-16T23:45:00Z,NA,12,253414.207
2017-01-17T00:00:00Z,NA,12,253414.209
2017-01-17T00:15:00Z,NA,12,253414.21
2017-01-17T00:30:00Z,NA,12,253414.212
2017-01-17T00:45:00Z,NA,12,253414.215
2017-01-17T01:00:00Z,NA,12,253414.216
2017-01-17T01:15:00Z,NA,12,253414.219
2017-01-17T01:30:00Z,NA,12,253414.221
2017-01-17T01:45:00Z,NA,12,253414.223
2017-01-17T02:00:00Z,NA,12,253414.226
2017-01-17T02:15:00Z,NA,12,253414.228
2017-01-17T02:30:00Z,NA,12,253414.23
2017-01-17T02:45:00Z,NA,12,253414.232
2017-01-17T03:00:00Z,NA,12,253414.234
2017-01-17T03:15:00Z,NA,12,253414.236
2017-01-17T03:30:00Z,NA,12,253414.237
2017-01-17T03:45:00Z,NA,12,253414.239
2017-01-17T04:00:00Z,NA,12,253414.241
2017-01-17T04:15:00Z,NA,12,253414.243
2017-01-17T04:30:00Z,NA,12,253414.245
2017-01-17T04:45:00Z,NA,12,253414.246
2017-01-17T05:00:00Z,NA,12,253414.248
2017-01-17T05:15:00Z,NA,12,253414.25
2017-01-17T05:30:00Z,NA,12,253414.252
2017-01-17T05:45:00Z,NA,12,253414.254
2017-01-17T06:00:00Z,NA,12,253414.255
2017-01-17T06:15:00Z,NA,12,253414.257
2017-01-17T06:30:00Z,NA,12,253414.259
2017-01-17T06:45:00Z,NA,12,253414.261
2017-01-17T07:00:00Z,NA,12,253414.263
2017-01-17T07:15:00Z,NA,12,253414.265
2017-01-17T07:30:00Z,NA,12,253414.266
2017-01-17T07:45:00Z,NA,12,253414.268
2017-01-17T08:00:00Z,NA,12,253414.27
2017-01-17T08:15:00Z,NA,12,253414.272
2017-01-17T08:30:00Z,NA,12,253414.274
2017-01-17T08:45:00Z,NA,12,253414.275
2017-01-17T09:00:00Z,NA,12,253414.277
2017-01-17T09:15:00Z,NA,12,253414.278
2017-01-17T09:30:00Z,NA,12,253414.281
2017-01-17T09:45:00Z,NA,12,253414.283
2017-01-17T10:00:00Z,NA,12,253414.285
2017-01-17T10:15:00Z,NA,12,253414.286
2017-01-17T10:30:00Z,NA,12,253414.289
2017-01-17T10:45:00Z,NA,12,253414.292
2017-01-17T11:00:00Z,NA,12,253414.295
2017-01-17T11:15:00Z,NA,12,253414.298
2017-01-17T11:30:00Z,NA,12,253414.301
2017-01-17T11:45:00Z,NA,12,253414.304
2017-01-17T12:00:00Z,NA,16,253414.308
2017-01-17T12:15:00Z,NA,12,253414.31
2017-01-17T12:30:00Z,NA,40,253414.314
2017-01-17T12:45:00Z,NA,184,253414.333
2017-01-17T13:00:00Z,NA,604,253414.475
2017-01-17T13:15:00Z,NA,732,253414.645
2017-01-17T13:30:00Z,NA,936,253414.843
2017-01-17T13:45:00Z,NA,1528,253415.193
2017-01-17T14:00:00Z,NA,1176,253415.52
2017-01-17T14:15:00Z,NA,892,253415.765
2017-01-17T14:30:00Z,NA,1192,253416.022
2017-01-17T14:45:00Z,NA,968,253416.232
2017-01-17T15:00:00Z,NA,1696,253416.61
2017-01-17T15:15:00Z,NA,1856,253417.154
2017-01-17T15:30:00Z,NA,1660,253417.52
2017-01-17T15:45:00Z,NA,2044,253418.031
2017-01-17T16:00:00Z,NA,1592,253418.445
2017-01-17T16:15:00Z,NA,2816,253419.041
2017-01-17T16:30:00Z,NA,3052,253419.805
2017-01-17T16:45:00Z,NA,3128,253420.603
2017-01-17T17:00:00Z,NA,2396,253421.231
2017-01-17T17:15:00Z,NA,2624,253421.882
2017-01-17T17:30:00Z,NA,2308,253422.49
2017-01-17T17:45:00Z,NA,2588,253423.104
2017-01-17T18:00:00Z,NA,2916,253423.805
2017-01-17T18:15:00Z,NA,2644,253424.487
2017-01-17T18:30:00Z,NA,2268,253425.145
2017-01-17T18:45:00Z,NA,1296,253425.491
2017-01-17T19:00:00Z,NA,1392,253425.805
2017-01-17T19:15:00Z,NA,1376,253426.214
2017-01-17T19:30:00Z,NA,420,253426.344
2017-01-17T19:45:00Z,NA,1348,253426.619
2017-01-17T20:00:00Z,NA,1084,253426.942
2017-01-17T20:15:00Z,NA,716,253427.095
2017-01-17T20:30:00Z,NA,564,253427.281
2017-01-17T20:45:00Z,NA,496,253427.425
2017-01-17T21:00:00Z,NA,468,253427.522
2017-01-17T21:15:00Z,NA,388,253427.632
2017-01-17T21:30:00Z,NA,160,253427.69
2017-01-17T21:45:00Z,NA,32,253427.708
2017-01-17T22:00:00Z,NA,12,253427.709
2017-01-17T22:15:00Z,NA,12,253427.711
2017-01-17T22:30:00Z,NA,12,253427.713
2017-01-17T22:45:00Z,NA,12,253427.715
2017-01-17T23:00:00Z,NA,12,253427.717
2017-01-17T23:15:00Z,NA,12,253427.718
2017-01-17T23:30:00Z,NA,12,253427.72
2017-01-17T23:45:00Z,NA,12,253427.722
2017-01-18T00:00:00Z,NA,12,253427.724
2017-01-18T00:15:00Z,NA,12,253427.726
2017-01-18T00:30:00Z,NA,12,253427.728
2017-01-18T00:45:00Z,NA,12,253427.729
2017-01-18T01:00:00Z,NA,12,253427.731
2017-01-18T01:15:00Z,NA,12,253427.734
2017-01-18T01:30:00Z,NA,12,253427.736
2017-01-18T01:45:00Z,NA,12,253427.74
2017-01-18T02:00:00Z,NA,12,253427.742
2017-01-18T02:15:00Z,NA,12,253427.744
2017-01-18T02:30:00Z,NA,12,253427.746
2017-01-18T02:45:00Z,NA,12,253427.747
2017-01-18T03:00:00Z,NA,12,253427.749
2017-01-18T03:15:00Z,NA,12,253427.751
2017-01-18T03:30:00Z,NA,12,253427.753
2017-01-18T03:45:00Z,NA,12,253427.755
2017-01-18T04:00:00Z,NA,12,253427.756
2017-01-18T04:15:00Z,NA,12,253427.758
2017-01-18T04:30:00Z,NA,12,253427.759
2017-01-18T04:45:00Z,NA,12,253427.762
2017-01-18T05:00:00Z,NA,12,253427.764
2017-01-18T05:15:00Z,NA,12,253427.765
2017-01-18T05:30:00Z,NA,12,253427.767
2017-01-18T05:45:00Z,NA,12,253427.769
2017-01-18T06:00:00Z,NA,12,253427.771
2017-01-18T06:15:00Z,NA,12,253427.773
2017-01-18T06:30:00Z,NA,12,253427.775
2017-01-18T06:45:00Z,NA,12,253427.776
2017-01-18T07:00:00Z,NA,12,253427.778
2017-01-18T07:15:00Z,NA,12,253427.78
2017-01-18T07:30:00Z,NA,12,253427.782
2017-01-18T07:45:00Z,NA,12,253427.784
2017-01-18T08:00:00Z,NA,12,253427.785
2017-01-18T08:15:00Z,NA,12,253427.787
2017-01-18T08:30:00Z,NA,12,253427.789
2017-01-18T08:45:00Z,NA,12,253427.79
2017-01-18T09:00:00Z,NA,12,253427.793
2017-01-18T09:15:00Z,NA,12,253427.795
2017-01-18T09:30:00Z,NA,12,253427.796
2017-01-18T09:45:00Z,NA,12,253427.798
2017-01-18T10:00:00Z,NA,12,253427.8
2017-01-18T10:15:00Z,NA,12,253427.802
2017-01-18T10:30:00Z,NA,12,253427.805
2017-01-18T10:45:00Z,NA,12,253427.808
2017-01-18T11:00:00Z,NA,12,253427.81
2017-01-18T11:15:00Z,NA,12,253427.813
2017-01-18T11:30:00Z,NA,12,253427.816
2017-01-18T11:45:00Z,NA,12,253427.818
2017-01-18T12:00:00Z,NA,12,253427.82
2017-01-18T12:15:00Z,NA,12,253427.823
2017-01-18T12:30:00Z,NA,12,253427.825
2017-01-18T12:45:00Z,NA,84,253427.838
2017-01-18T13:00:00Z,NA,228,253427.881
2017-01-18T13:15:00Z,NA,396,253427.971
2017-01-18T13:30:00Z,NA,740,253428.122
2017-01-18T13:45:00Z,NA,1308,253428.287
2017-01-18T14:00:00Z,NA,1116,253428.683
2017-01-18T14:15:00Z,NA,2120,253429.124
2017-01-18T14:30:00Z,NA,2312,253429.701
2017-01-18T14:45:00Z,NA,3096,253430.42
2017-01-18T15:00:00Z,NA,2952,253430.679
2017-01-18T15:15:00Z,NA,3856,253432.053
2017-01-18T15:30:00Z,NA,4000,253433.054
2017-01-18T15:45:00Z,NA,2728,253433.854
2017-01-18T16:00:00Z,NA,2696,253434.271
2017-01-18T16:15:00Z,NA,3052,253435.26
2017-01-18T16:30:00Z,NA,3484,253436.069
2017-01-18T16:45:00Z,NA,4100,253437.048
2017-01-18T17:00:00Z,NA,5660,253438.322
2017-01-18T17:15:00Z,NA,4912,253439.709
2017-01-18T17:30:00Z,NA,5452,253440.856
2017-01-18T17:45:00Z,NA,6680,253442.494
2017-01-18T18:00:00Z,NA,5828,253444.057
2017-01-18T18:15:00Z,NA,3100,253445.131
2017-01-18T18:30:00Z,NA,2184,253445.635
2017-01-18T18:45:00Z,NA,2420,253446.26
2017-01-18T19:00:00Z,NA,2444,253446.837
2017-01-18T19:15:00Z,NA,3756,253447.661
2017-01-18T19:30:00Z,NA,3268,253448.567
2017-01-18T19:45:00Z,NA,2960,253449.339
2017-01-18T20:00:00Z,NA,3096,253450.037
2017-01-18T20:15:00Z,NA,2692,253450.818
2017-01-18T20:30:00Z,NA,2896,253451.452
2017-01-18T20:45:00Z,NA,2688,253452.207
2017-01-18T21:00:00Z,NA,1380,253452.664
2017-01-18T21:15:00Z,NA,636,253452.868
2017-01-18T21:30:00Z,NA,200,253452.94
2017-01-18T21:45:00Z,NA,100,253452.972
2017-01-18T22:00:00Z,NA,48,253452.989
2017-01-18T22:15:00Z,NA,12,253452.992
2017-01-18T22:30:00Z,NA,12,253452.994
2017-01-18T22:45:00Z,NA,12,253452.996
2017-01-18T23:00:00Z,NA,12,253452.998
2017-01-18T23:15:00Z,NA,12,253453.0
2017-01-18T23:30:00Z,NA,12,253453.002
2017-01-18T23:45:00Z,NA,12,253453.005
2017-01-19T00:00:00Z,NA,12,253453.007
2017-01-19T00:15:00Z,NA,12,253453.009
2017-01-19T00:30:00Z,NA,12,253453.012
2017-01-19T00:45:00Z,NA,12,253453.014
2017-01-19T01:00:00Z,NA,12,253453.018
2017-01-19T01:15:00Z,NA,12,253453.021
2017-01-19T01:30:00Z,NA,12,253453.024
2017-01-19T01:45:00Z,NA,12,253453.027
2017-01-19T02:00:00Z,NA,12,253453.03
2017-01-19T02:15:00Z,NA,12,253453.032
2017-01-19T02:30:00Z,NA,12,253453.034
2017-01-19T02:45:00Z,NA,12,253453.036
2017-01-19T03:00:00Z,NA,12,253453.038
2017-01-19T03:15:00Z,NA,12,253453.04
2017-01-19T03:30:00Z,NA,12,253453.041
2017-01-19T03:45:00Z,NA,12,253453.043
2017-01-19T04:00:00Z,NA,12,253453.044
2017-01-19T04:15:00Z,NA,12,253453.047
2017-01-19T04:30:00Z,NA,12,253453.048
2017-01-19T04:45:00Z,NA,12,253453.05
2017-01-19T05:00:00Z,NA,12,253453.052
2017-01-19T05:15:00Z,NA,12,253453.054
2017-01-19T05:30:00Z,NA,12,253453.056
2017-01-19T05:45:00Z,NA,12,253453.058
2017-01-19T06:00:00Z,NA,12,253453.059
2017-01-19T06:15:00Z,NA,12,253453.061
2017-01-19T06:30:00Z,NA,12,253453.063
2017-01-19T06:45:00Z,NA,12,253453.065
2017-01-19T07:00:00Z,NA,12,253453.067
2017-01-19T07:15:00Z,NA,12,253453.069
2017-01-19T07:30:00Z,NA,12,253453.07
2017-01-19T07:45:00Z,NA,12,253453.072
2017-01-19T08:00:00Z,NA,12,253453.073
2017-01-19T08:15:00Z,NA,12,253453.076
2017-01-19T08:30:00Z,NA,12,253453.078
2017-01-19T08:45:00Z,NA,12,253453.079
2017-01-19T09:00:00Z,NA,12,253453.081
2017-01-19T09:15:00Z,NA,12,253453.083
2017-01-19T09:30:00Z,NA,12,253453.085
2017-01-19T09:45:00Z,NA,12,253453.087
2017-01-19T10:00:00Z,NA,12,253453.088
2017-01-19T10:15:00Z,NA,12,253453.09
2017-01-19T10:30:00Z,NA,12,253453.093
2017-01-19T10:45:00Z,NA,12,253453.096
2017-01-19T11:00:00Z,NA,16,253453.099
2017-01-19T11:15:00Z,NA,12,253453.101
2017-01-19T11:30:00Z,NA,12,253453.106
2017-01-19T11:45:00Z,NA,12,253453.109
2017-01-19T12:00:00Z,NA,12,253453.111
2017-01-19T12:15:00Z,NA,24,253453.115
2017-01-19T12:30:00Z,NA,196,253453.144
2017-01-19T12:45:00Z,NA,624,253453.266
2017-01-19T13:00:00Z,NA,1504,253453.536
2017-01-19T13:15:00Z,NA,2004,253454.01
2017-01-19T13:30:00Z,NA,2684,253454.629
2017-01-19T13:45:00Z,NA,3768,253455.148
2017-01-19T14:00:00Z,NA,5380,253456.65
2017-01-19T14:15:00Z,NA,9592,253457.819
2017-01-19T14:30:00Z,NA,15056,253461.948
2017-01-19T14:45:00Z,NA,18440,253466.343
2017-01-19T15:00:00Z,NA,21548,253471.448
2017-01-19T15:15:00Z,NA,23928,253477.238
2017-01-19T15:30:00Z,NA,25384,253483.511
2017-01-19T15:45:00Z,NA,26712,253490.079
2017-01-19T16:00:00Z,NA,28280,253497.045
2017-01-19T16:15:00Z,NA,30216,253504.441
2017-01-19T16:30:00Z,NA,30796,253509.551
2017-01-19T16:45:00Z,NA,23740,253519.172
2017-01-19T17:00:00Z,NA,29724,253522.123
2017-01-19T17:15:00Z,NA,27060,253532.922
2017-01-19T17:30:00Z,NA,14084,253537.345
2017-01-19T17:45:00Z,NA,17432,253541.528
2017-01-19T18:00:00Z,NA,16548,253544.185
2017-01-19T18:15:00Z,NA,13848,253548.379
2017-01-19T18:30:00Z,NA,7656,253550.916
2017-01-19T18:45:00Z,NA,9660,253553.849
2017-01-19T19:00:00Z,NA,10508,253555.293
2017-01-19T19:15:00Z,NA,12404,253559.353
2017-01-19T19:30:00Z,NA,8184,253560.321
2017-01-19T19:45:00Z,NA,4964,253562.838
2017-01-19T20:00:00Z,NA,5496,253564.525
2017-01-19T20:15:00Z,NA,4836,253565.372
2017-01-19T20:30:00Z,NA,3496,253566.537
2017-01-19T20:45:00Z,NA,1816,253567.202
2017-01-19T21:00:00Z,NA,1344,253567.745
2017-01-19T21:15:00Z,NA,1048,253567.933
2017-01-19T21:30:00Z,NA,760,253568.179
2017-01-19T21:45:00Z,NA,336,253568.356
2017-01-19T22:00:00Z,NA,112,253568.406
2017-01-19T22:15:00Z,NA,12,253568.409
2017-01-19T22:30:00Z,NA,12,253568.411
2017-01-19T22:45:00Z,NA,12,253568.413
2017-01-19T23:00:00Z,NA,12,253568.415
2017-01-19T23:15:00Z,NA,12,253568.417
2017-01-19T23:30:00Z,NA,12,253568.419
2017-01-19T23:45:00Z,NA,12,253568.42
2017-01-20T00:00:00Z,NA,12,253568.422
2017-01-20T00:15:00Z,NA,12,253568.424
2017-01-20T00:30:00Z,NA,12,253568.425
2017-01-20T00:45:00Z,NA,12,253568.427
2017-01-20T01:00:00Z,NA,12,253568.429
2017-01-20T01:15:00Z,NA,12,253568.431
2017-01-20T01:30:00Z,NA,12,253568.433
2017-01-20T01:45:00Z,NA,12,253568.435
2017-01-20T02:00:00Z,NA,12,253568.437
2017-01-20T02:15:00Z,NA,12,253568.439
2017-01-20T02:30:00Z,NA,12,253568.441
2017-01-20T02:45:00Z,NA,12,253568.443
2017-01-20T03:00:00Z,NA,12,253568.445
2017-01-20T03:15:00Z,NA,12,253568.447
2017-01-20T03:30:00Z,NA,12,253568.448
2017-01-20T03:45:00Z,NA,12,253568.451
2017-01-20T04:00:00Z,NA,12,253568.454
2017-01-20T04:15:00Z,NA,12,253568.456
2017-01-20T04:30:00Z,NA,12,253568.458
2017-01-20T04:45:00Z,NA,12,253568.461
2017-01-20T05:00:00Z,NA,12,253568.463
2017-01-20T05:15:00Z,NA,12,253568.465
2017-01-20T05:30:00Z,NA,12,253568.468
2017-01-20T05:45:00Z,NA,12,253568.47
2017-01-20T06:00:00Z,NA,12,253568.472
2017-01-20T06:15:00Z,NA,12,253568.474
2017-01-20T06:30:00Z,NA,12,253568.476
2017-01-20T06:45:00Z,NA,12,253568.478
2017-01-20T07:00:00Z,NA,12,253568.481
2017-01-20T07:15:00Z,NA,12,253568.483
2017-01-20T07:30:00Z,NA,12,253568.485
2017-01-20T07:45:00Z,NA,12,253568.487
2017-01-20T08:00:00Z,NA,12,253568.489
2017-01-20T08:15:00Z,NA,12,253568.492
2017-01-20T08:30:00Z,NA,12,253568.494
2017-01-20T08:45:00Z,NA,12,253568.496
2017-01-20T09:00:00Z,NA,12,253568.499
2017-01-20T09:15:00Z,NA,12,253568.501
2017-01-20T09:30:00Z,NA,12,253568.502
2017-01-20T09:45:00Z,NA,12,253568.505
2017-01-20T10:00:00Z,NA,12,253568.508
2017-01-20T10:15:00Z,NA,12,253568.51
2017-01-20T10:30:00Z,NA,16,253568.514
2017-01-20T10:45:00Z,NA,12,253568.517
2017-01-20T11:00:00Z,NA,12,253568.519
2017-01-20T11:15:00Z,NA,12,253568.523
2017-01-20T11:30:00Z,NA,12,253568.525
2017-01-20T11:45:00Z,NA,12,253568.528
2017-01-20T12:00:00Z,NA,12,253568.531
2017-01-20T12:15:00Z,NA,12,253568.534
2017-01-20T12:30:00Z,NA,60,253568.536
2017-01-20T12:45:00Z,NA,288,253568.589
2017-01-20T13:00:00Z,NA,716,253568.73
2017-01-20T13:15:00Z,NA,1412,253569.022
2017-01-20T13:30:00Z,NA,2412,253569.321
2017-01-20T13:45:00Z,NA,2764,253570.238
2017-01-20T14:00:00Z,NA,4056,253571.025
2017-01-20T14:15:00Z,NA,4352,253572.198
2017-01-20T14:30:00Z,NA,4748,253573.33
2017-01-20T14:45:00Z,NA,4176,253574.445
2017-01-20T15:00:00Z,NA,3624,253575.411
2017-01-20T15:15:00Z,NA,3712,253576.323
2017-01-20T15:30:00Z,NA,3924,253577.266
2017-01-20T15:45:00Z,NA,4264,253578.295
2017-01-20T16:00:00Z,NA,5488,253579.471
2017-01-20T16:15:00Z,NA,7000,253581.213
2017-01-20T16:30:00Z,NA,6092,253582.844
2017-01-20T16:45:00Z,NA,7232,253584.437
2017-01-20T17:00:00Z,NA,6940,253586.339
2017-01-20T17:15:00Z,NA,6628,253587.969
2017-01-20T17:30:00Z,NA,5104,253589.367
2017-01-20T17:45:00Z,NA,4912,253590.643
2017-01-20T18:00:00Z,NA,4852,253591.794
2017-01-20T18:15:00Z,NA,6528,253593.301
2017-01-20T18:30:00Z,NA,7204,253595.063
2017-01-20T18:45:00Z,NA,6636,253596.814
2017-01-20T19:00:00Z,NA,5576,253598.273
2017-01-20T19:15:00Z,NA,5148,253599.59
